Year,Region,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Decade,Total_Chemical_Use_KG_per_HA,Yield_per_Chemical_Input,Has_Adaptation,High_Extreme_Weather_Risk,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Temperature_Category_Medium,Temperature_Category_High
2024,0,-1.470498726428056,0.813907132383286,1.6280594574319538,2.484,8,-0.22389390149714272,-0.2654017884577284,-0.49926548331586407,0.05886256519625683,345.35,2020,-0.5688383256719499,0.03151140636860347,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1992,30,0.6103670249338892,1.0910704813107783,0.9970192735279917,0.864,5,1.430779253004376,1.3750129857376359,1.6209318842764326,1.0269300776901975,192.78,1990,2.079563822010673,-0.6371086746947691,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2008,4,-1.5062554304539737,-0.11604540839763734,0.9096982148696943,1.017,6,-0.5671423791286205,-0.5697446220379369,-1.5870552613659286,-1.6618712485717455,505.79,2000,-1.6840208935288576,0.1097229265552544,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,1,0.5711218619786136,0.069152530099564,-1.5003630040993117,3.81,8,0.09472688267198691,1.4067584967233264,0.3530629146631649,-0.10008867342806804,1235.24,2000,0.954994195501771,-0.10413042002688191,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
2024,5,1.1161935696907745,1.4488697182705579,-1.6074768360534897,3.75,6,1.555072143447164,1.5503034159629712,1.6205835686254397,1.2660996984239947,1216.51,2020,2.158728016642491,-0.28299749271891206,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2016,11,1.5914960988157791,-0.3652079421002378,0.8421699295072779,3.303,1,-0.02918120006045233,-0.9603524311227396,0.5028386445900068,-1.181551306311325,1317.63,2010,0.01628833030235322,0.03162525922026667,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2001,6,0.5170507485735675,0.38481389428080165,0.4684357984497653,2.124,8,1.4388602149217087,0.47164616225352474,-0.3042087187599767,0.24009668773987936,568.8,2000,-0.059433942823732724,-0.22924191636394692,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2011,1,-0.160582398454191,-0.028986973128762493,1.317196488608415,2.349,4,-0.5848435338046833,-1.292990176668455,-1.1621101671548884,-0.00749091136343034,907.0,2010,-1.6302017572574246,1.0811298655676767,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2017,27,1.0734599478061413,0.9692035792006667,-1.6889764908012337,0.97,5,0.3386949710333734,1.46127796124223,-0.9949186546784134,1.7206705303776715,471.74,2010,-0.23121711615522594,-0.49061828775498173,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2014,6,0.932177361167149,0.4892889856922225,-0.44203177316074815,2.63,7,1.0440475041034392,-0.6470380400900533,1.4206503849556555,-0.8190830612240795,412.97,2010,0.982842469502687,-0.3065065272578515,0,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2013,1,-0.6507108780289661,-1.2288976841191492,-0.9554795980715364,2.21,4,1.3799846352382825,-0.5738853408621573,-0.09382606556041255,-1.215223219789375,388.82,2010,-0.3444876238892891,-0.13176284004899017,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2004,2,0.02517803953411334,0.00881536969703474,-0.6329738214268915,2.85,4,-0.6818150768126792,-0.4365514998588434,1.1695148005899503,1.4884333624187664,1012.97,2000,0.8526752561950341,-0.2504044060532865,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2005,9,0.5205392075029253,1.5077285747636988,-0.11370459260555019,1.96,10,-0.550210839873256,0.8822674456553935,0.9089746936474435,-1.5212414922810658,758.25,2000,1.216580229937342,-0.4398448116400002,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1995,25,0.9574686884049932,0.3277936006329511,0.3042722081721663,2.8440000000000003,5,-1.4991466535943594,-0.6215036073406934,0.4505912969411085,0.5589895153849421,1100.64,1990,0.12298789698002066,-0.10531919747911211,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2002,24,0.23710191949260162,0.02316361352345457,0.28215087331206457,1.7009999999999998,7,0.11319765276874792,0.8836476852634667,1.0232222271730347,-1.6782120301125638,307.45,2000,1.3198378751092774,-0.4877253200746036,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2021,11,0.9400263937582042,-0.4066998333385431,-0.9240440169545493,3.04,0,-1.4852935760217887,1.5986118022455436,-1.2965600084380535,0.34556900495788906,867.73,2020,-0.43992272018456335,0.1410818067744562,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2022,4,-1.7103302778214067,1.1393948696092835,-1.2360712665601985,1.52,7,-1.6776974311963837,0.770468037401439,-0.20946686168997433,-0.7908580749263022,395.42,2020,0.16116193549813027,-0.4086095415854891,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1997,30,1.250499238471051,1.6317694532111466,0.3345435085070429,2.259,1,-1.005053553505999,0.6158812012972065,-1.0645817848769445,-0.31103330786408817,386.78,1990,-0.6771024021249492,0.007006692780789174,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2002,11,1.6045778198008709,-0.004961428920713775,0.02484482046561505,1.296,5,-1.4672076136353764,-0.8561443407131897,-1.2861105389082739,-0.9839764022268837,429.52,2000,-1.5435279157040116,0.153198727948881,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2011,18,0.08535395606553585,0.2131567226847237,-0.12534740042665646,3.48,10,1.4442475228665974,0.7269904897471239,-0.2613658936878801,0.46490622772568485,511.48,2010,0.09482672102403841,0.046910426755686976,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1998,11,0.5214113222352645,-1.4976135821358494,-1.687812210019123,2.421,8,-0.8064927749658168,-0.9120440448401668,-1.2962116927870608,-0.257554386457773,553.67,1990,-1.5779471307613235,1.0087892141968038,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2009,24,-0.6315243539174981,-1.5809079326606506,0.8095700676081801,1.089,10,-0.9904308605127298,-1.029364411526415,0.9824692960068945,0.7837990553707477,442.36,2000,0.41586412692223884,-0.5264409609220592,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2018,8,1.5766701483660082,1.562164942250601,0.5790424727502751,3.375,2,1.6651271486070325,0.47923748009792894,-0.38083816197836107,0.47827595807726336,525.43,2010,-0.12483045143262557,0.09905651378344531,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2011,24,-1.0344413602583273,-0.5161315907990909,0.4533001482823272,0.6930000000000001,7,-0.8438191228696883,1.2293977070858808,-0.4334338252782521,-1.0206193668941737,157.9,2010,0.16804577850959307,-0.5923795156865448,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,2,-1.4199160719523676,1.1618675735763777,-1.3583207486818145,2.55,2,-1.6461431989477502,-0.9817461450478788,0.5498612574740157,1.1017015326193973,1043.99,2000,0.04883013362926699,-0.1537206105435886,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2021,3,0.0120963185490216,-1.4833647200848505,1.5139599407851119,2.673,8,0.22402227334931482,1.4081387363313997,1.4617516317727886,-0.06641675995001793,661.61,2020,1.951586922388486,-0.39995800520650165,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2011,12,-1.251597928610852,0.8058323631303225,-0.6585879986333254,1.76,4,-1.0993314425415508,-1.5635171398508623,0.8107496800675148,1.4770443328600147,184.82,2010,0.01941734985301821,-0.3320042065429463,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2020,23,-0.406518752973918,0.3117185984585897,-0.521202866344271,1.68,2,1.6936029191728728,-1.228118915089,-1.262773390291766,1.688484142494241,242.86,2020,-1.6912176384953865,0.682886166470255,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2006,30,0.8737456741004056,-0.4104018044729787,0.9481194806793454,1.998,0,1.4226982910870427,0.1742045267136839,1.2245486734467899,-1.468752921271164,206.2,2000,1.179031995329365,-0.4305955538572354,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2021,20,0.1882634944815918,1.6090110266397175,-0.5992096787456833,4.13,5,-1.3094364523922086,0.5013213138271051,-1.095581877815291,-1.3107920330432525,919.24,2020,-0.7568924006669,0.6994968700461778,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2017,1,0.9252004433084335,-0.9978971698747529,0.8619627028031585,2.826,10,0.7989249926110054,-0.2074317249186411,-1.308402740571804,-1.4756853740460567,493.51,2010,-1.2694258030657817,0.7146134050611183,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
1993,15,-1.205375847796861,-0.8518432281715332,0.5033642219130843,2.061,2,0.9624682695094112,1.6876372569662847,-1.4825605660681318,1.3106654662625907,878.2,1990,-0.5666480119864848,-0.10161700484808785,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2006,32,-0.72484063027782,0.8821948348195023,-0.6399595061195553,0.97,4,-0.3451083302571376,1.5944710834213234,-1.0851324082855114,-0.09860314783344848,219.64,2000,-0.25186864518961344,-0.48810202800393304,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1996,22,1.6115547376595865,1.1292579285163324,-1.3082566750510576,3.57,2,1.0259615417170274,0.1631626098490958,-0.8026484153304674,-0.6432958658607298,1566.59,1990,-0.647063814438568,0.4227309982693641,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2000,21,0.7446726937141658,-1.4722091157938333,0.17387276057577553,3.546,3,-0.7699360424826437,-0.5483509081127973,-1.2296834034474635,0.6931819940989363,1631.57,2000,-1.3532835270235963,1.2416422969608192,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2000,21,1.2757905657088953,-0.8153949620358486,-0.0077550414334827495,2.25,3,-0.9361729733534939,-0.6146024093003257,-1.5867069457149359,0.16879145919812627,1110.8,2000,-1.704046618653112,1.2058699449783254,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2008,8,0.6975784981678349,-0.49432971381608926,-1.3327065714753807,2.24,3,0.1409038079138896,1.1486536900135804,-1.052042421441209,0.06430949237652961,849.26,2000,-0.4242776224312395,-0.09757832095761242,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2016,33,0.6879852361121009,1.3494630974056125,1.548888364248431,1.278,0,-0.5936941111427146,1.057557875880729,0.642513220638062,0.31288744187625234,195.51,2010,1.0566873308983746,-0.5368627545366016,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2017,28,0.1141337422327381,-0.4643785312485583,-0.03569778020413791,3.41,6,0.47453209278663766,-0.14670118216340683,0.3955574240842689,-0.6482476178427957,1658.53,2010,0.28882593316525096,-0.02624003218318963,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2016,24,0.8100812986396251,-0.4944290955915102,0.49521425643830985,1.602,3,-1.6103560818852756,1.4046881373112161,0.09705091118356278,-0.9443623863703543,263.02,2010,0.724072552662714,-0.4555822556120871,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1992,5,0.44204888159237393,0.5586947331019265,-0.39546054187632285,3.8,4,1.5662315670472908,0.8311985801566736,-1.471066149585374,1.019502449717098,731.82,1990,-0.9446335737067832,0.7623431486863932,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2016,16,-0.47279947263171673,0.12047079438262963,-0.11603315416977139,2.55,7,-0.4844087214035447,1.0775713501977946,-0.6034118629626682,0.6055359840163642,263.26,2010,-0.05348880567746982,-0.12728735329249055,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
